Att1,Att2,Att3,Att4,Att5,Att6,Att7,Att8,Att9,Att10,Att11,Att12,Att13,Att14,Att15,Att16,Att17,Att18,Att19,Att20,Att21,Att22,Att23,Att24,Att25,Att26,Att27,Att28,Att29,Att30,Att31,Att32,Att33,Att34,Att35,Att36,Att37,Att38,Att39,Att40,Att41,Att42,Att43,Att44,Att45,Att46,Att47,Att48,Att49,Att50,Att51,Att52,Att53,Att54,Att55,Att56,Att57,Att58,Att59,Att60,Att61,Att62,Att63,Att64,Att65,Att66,Att67,Att68,Att69,Att70,Att71,Att72,Att73,Att74,Att75,Att76,Att77,Att78,Att79,Att80,Att81,Att82,Att83,Att84,Att85,Att86,Att87,Att88,Att89,Att90,Att91,Att92,Att93,Att94,Att95,Att96,Att97,Att98,Att99,Att100,Att101,Att102,Att103
-0.031776,-0.090075,0.12043,0.093504,0.005781,-0.203254,-0.058835,0.082861,-0.024537,0.043531,0.054583,0.128828,-0.027281,-0.101313,-0.005165,0.021563,0.027057,0.098944,-0.015035,-0.1278,-0.115063,-0.034619,0.073191,0.043538,-0.03696,0.128058,0.115148,0.07504,-0.131117,0.018279,0.130715,-0.082172,0.037386,0.063362,0.006474,-0.094969,0.027833,0.004748,0.070631,-0.052515,-0.077592,0.055104,0.060279,-0.185101,0.17153,0.078462,0.10241,-0.069816,-0.020491,0.052446,0.000618,-0.088731,-0.091032,-0.067905,-0.067534,-0.182769,0.041739,0.112358,-0.246833,0.083786,-0.051028,-0.05226,-0.026046,0.051087,0.08516,0.022202,0.059639,0.002821,-0.166693,-0.195131,0.246186,-0.107911,0.078316,0.016967,-0.027004,0.106482,0.140918,0.039453,-0.088092,0.218524,0.244141,-0.036182,-0.060074,-0.10199,-0.042466,-0.048122,-0.025337,-0.098362,-0.067467,-0.053493,-0.052802,-0.125912,0.067143,-0.136811,0.114005,-0.031874,0.182187,0.195922,-0.05908,-0.055213,-0.078782,0.004231,-0.001556
-0.096483,-0.143322,-0.149789,0.018188,0.119646,0.080453,0.174186,0.046866,-0.007467,-0.080794,-0.078267,-0.070072,0.056432,0.078454,0.093125,0.038433,0.054273,-0.087719,-0.185936,-0.110731,-0.073262,-0.035908,0.080308,0.145312,0.184568,0.23332,0.180483,0.195615,0.182544,0.052966,-0.016316,0.056401,0.078747,0.031595,0.096676,0.157616,0.112127,-0.058702,-0.116454,-0.039143,0.005877,0.123708,0.045027,-0.258117,-0.114213,-0.181763,-0.082629,-0.039629,0.09776,0.033597,0.144244,0.151147,0.156802,-0.047261,0.043283,0.018409,0.087054,0.00173,-0.054501,-0.162537,-0.169961,-0.08737,0.028819,0.052449,0.067611,-0.233388,-0.067615,-0.104969,0.060157,-0.096811,-0.072128,-0.031109,0.078458,0.065061,0.122238,-0.011346,-0.095782,-0.117242,-0.157308,0.002595,-0.002121,-0.02963,-0.022589,-0.038144,-0.000717,0.013036,-0.002364,-0.01786,-0.014032,-0.040113,-0.040411,-0.009895,-0.036795,-0.004721,-0.010101,-0.00585,-0.021543,-0.022208,-0.009291,-0.024903,-0.004255,0.027359,0.131057
-0.086718,-0.067768,-0.168099,-0.074395,-0.118371,0.052642,-0.005052,-0.050533,0.018376,0.017469,-0.020777,-0.008753,-0.081115,-0.047352,-0.037468,0.00365,-0.183312,-0.005278,-0.17526,0.124387,0.196913,0.083843,0.099572,0.144894,0.070576,0.021377,0.053835,0.048498,0.046671,-0.071632,0.04023,0.144983,-0.052852,-0.083807,-0.076287,0.02788,0.084603,0.083369,0.017581,-0.024527,0.000678,0.036584,-0.020316,-0.008368,-0.097431,-0.14835,-0.066658,0.011433,0.136795,0.103968,0.016824,0.017601,0.10549,0.032866,-0.218516,-0.002997,0.048274,0.078995,0.058623,-0.14885,-0.097241,0.031424,0.049127,0.003171,-0.016101,-0.052889,0.040493,0.081135,0.278812,0.039932,-0.191902,0.167201,0.103011,0.080782,0.03624,-0.163902,-0.102134,-0.08266,-0.082645,-0.006994,-0.014127,-0.041217,-0.028812,0.200814,-0.010917,-0.009178,-0.017323,-0.026798,-0.028781,-0.04216,-0.041943,-0.023399,-0.03709,-0.01477,-0.024608,-0.010725,-0.023662,-0.016217,0.01029,0.471594,0.017956,0.010554,-0.14006
0.295188,0.140806,-0.138526,-0.127916,-0.073406,-0.045421,-0.038403,-0.145284,-0.131064,-0.101956,-0.113883,-0.071576,-0.06589,-0.07958,-0.069173,-0.101287,-0.002521,-0.089068,0.049868,-0.055936,-0.051483,-0.071857,-0.106381,-0.041704,-0.091397,-0.079509,-0.06995,-0.055789,-0.010496,-0.082633,-0.130638,-0.163737,-0.028402,-0.056889,-0.048401,0.007236,0.001058,-0.015222,-0.089097,-0.052278,0.018637,0.034027,-0.021213,-0.097423,-0.062916,-0.078805,-0.057573,-0.11617,0.090306,0.17589,0.16434,0.129576,0.120714,-0.123006,-0.038541,-0.099236,0.150156,0.191236,-0.029697,0.061803,0.023817,-0.017527,0.075384,0.001236,-0.068187,-0.021492,-0.010201,0.028172,-0.041028,-0.07988,0.051169,0.014689,-0.046202,0.009459,0.053421,0.052206,0.015075,0.065661,0.132985,-0.051391,0.090377,0.033501,-0.069174,0.002398,-0.061481,-0.061482,-0.063888,-0.029567,0.190596,0.113515,0.106292,-0.069341,0.131868,-0.068445,-0.067818,-0.063447,-0.067397,0.442656,-0.061974,-0.074053,-0.075005,-0.012106,-0.101504
-0.088099,-0.134496,-0.055813,-0.004021,0.122782,0.002206,0.134069,-0.064651,-0.018378,-0.081501,-0.038337,-0.032609,0.017061,0.03204,-0.028651,-0.009977,-0.006036,-0.105579,-0.159254,-0.053693,-0.1139,-0.088017,0.010215,0.060487,0.020153,0.200292,0.119688,0.166451,0.060372,0.14569,-0.009972,0.186394,-0.062327,-0.069803,-0.012661,0.028526,0.049605,-0.06035,-0.077369,0.010139,-0.008541,-0.00803,-0.035985,-0.226766,-0.048139,-0.108054,-0.061726,-0.040813,0.062348,0.031032,0.042184,-0.012437,0.001177,0.012092,-0.063159,-0.053324,0.092838,0.051745,0.031999,0.052355,0.063412,0.067042,-0.098105,0.148999,-0.073119,-0.058566,-0.192785,0.01185,0.181273,0.184892,0.158764,0.093208,0.046176,0.016265,-0.042324,0.049723,0.010671,-0.052199,-0.155551,-0.009995,0.239985,-0.068598,-0.011951,-0.069611,-0.046115,-0.03155,-0.02668,-0.054041,-0.050878,-0.071958,-0.060184,-0.049587,0.082,-0.052991,0.388915,-0.051411,0.109381,0.283969,-0.02175,-0.043814,-0.055838,-0.007357,-0.14879
0.049391,0.007536,0.006077,-0.048409,-0.008009,0.041574,0.061828,0.122187,0.004116,0.081489,-0.060328,0.052532,-0.093819,0.033618,-0.062361,-0.099111,-0.041005,-0.054126,-0.062461,0.09691,0.108149,0.149298,0.137479,0.07714,0.015558,-0.017779,-0.062551,0.014507,0.041974,-0.05084,-0.017438,-0.071111,0.100263,0.100643,0.07795,0.121971,0.142551,0.108757,0.131631,0.036744,0.007462,0.125197,0.125377,-0.139009,0.016227,-0.025747,-0.050231,0.003821,0.065243,-0.076107,-0.145133,-0.113782,-0.108502,0.113971,-0.209841,-0.053437,-0.079454,-0.134626,0.034749,-0.084035,-0.050675,0.012809,0.110301,0.088328,-0.152313,-0.197242,-0.007675,0.123174,-0.011797,-0.013297,0.077395,0.099114,0.075208,0.107965,0.163437,0.075547,0.077346,-0.062638,-0.081765,0.073306,0.060888,-0.051924,-0.037611,0.002041,-0.18041,-0.184553,0.047651,0.04966,-0.008042,-0.137544,-0.088307,0.115508,-0.065081,-0.001806,-0.077578,0.395413,0.098866,0.096628,-0.147922,0.104156,0.043312,-0.151637,-0.040794
-0.015785,-0.160238,-0.095981,-0.028776,0.02463,0.234712,0.0533,0.054223,-0.09144,0.041524,-0.105592,-0.050551,-0.119451,0.025637,0.044951,-0.052885,0.01284,-0.045746,0.039102,-0.039977,-0.083933,-0.163408,-0.108902,-0.136107,-0.112821,-0.162626,-0.068081,-0.094854,-0.171275,-0.073823,0.017389,-0.156701,-0.025709,-0.060237,-0.050871,-0.021996,-0.018827,-0.048278,-0.054013,0.04645,-0.083311,0.04434,-0.011985,-0.044794,-0.003263,-0.057596,-0.084836,-0.102783,0.178481,0.381636,0.220633,0.188628,0.080479,-0.253682,-0.086624,-0.214428,0.168974,0.275265,-0.060865,-0.034784,-0.098889,0.100458,0.019334,0.105382,-0.153184,-0.03633,-0.069612,0.013859,-2e-06,-0.021558,-0.084779,0.01475,0.010105,0.005808,-0.010505,0.111912,0.0598,-0.024692,0.036886,-0.006231,-0.036732,-0.037637,-0.013809,-0.078071,-0.012128,-0.0013,-0.024558,-0.049552,-0.03912,-0.007674,-0.033892,-0.003088,0.047977,-0.008967,-0.010715,-0.032184,-0.036596,-0.024161,0.047091,-0.041876,0.031919,0.014962,0.146291
0.036399,0.04859,0.094929,0.028097,0.103113,0.152534,0.053855,0.029925,-0.049507,-0.134821,-0.021799,-0.242689,0.018709,-0.137703,0.059837,-0.150038,0.128665,-0.021975,0.067273,0.062205,0.033685,-0.017579,0.057964,-0.165078,-0.116256,-0.069399,-0.030164,-0.0926,-0.073177,0.061174,0.1699,0.09627,0.147012,0.060408,0.019842,-0.004517,0.029302,-0.026621,0.038727,0.017261,-0.027832,0.032633,-0.044984,-0.027404,0.0711,0.194241,0.15801,-0.195578,-0.037215,-0.035178,-0.041135,-0.09179,-0.142151,-0.065402,-0.019517,-0.138152,-0.014693,0.032925,-0.017748,0.241728,0.006097,0.004975,0.246959,-0.08343,0.156123,-0.085529,0.209228,0.262044,-0.034658,-0.02997,0.055738,-0.084627,0.000799,-0.104171,-0.136251,-0.370527,-0.086149,-0.087309,-0.076212,0.005807,-0.016422,-0.018846,-0.009945,-0.049852,0.00562,0.004319,-0.006186,-0.02818,-0.012477,-0.03091,-0.028378,-0.00913,-0.023589,0.005865,-0.009014,-0.013681,-0.014656,-0.011973,0.005004,-0.028262,-0.015743,0.026927,0.115202
-0.046722,0.000867,-0.033332,-0.101664,0.041594,0.025796,0.097201,0.0017,-0.065826,-0.087406,-0.095938,-0.082038,0.066349,-0.004016,-0.010858,-0.098216,0.058644,-0.062421,0.065216,-0.027081,-0.007548,-0.157716,0.055783,0.080227,-0.023193,0.059856,0.04155,0.030959,0.116389,0.011224,-0.015903,0.091587,0.153506,0.052034,0.10273,0.145396,0.160753,0.093004,0.084508,0.075562,0.043772,0.13122,0.124476,-0.178152,0.01037,0.007605,0.007381,-0.226788,-0.087508,-0.014976,-0.047367,-0.123835,-0.169632,-0.088155,-0.149911,-0.201908,-0.001058,0.017462,0.015929,0.166605,0.132918,0.012545,0.126461,0.0156,0.021469,-0.092625,0.046778,0.137182,-0.015891,0.030042,0.040217,0.090948,-0.040373,-0.127196,-0.120772,-0.219253,-0.094009,-0.063074,0.032232,0.057166,-0.019385,-0.089634,-0.035613,-0.100654,0.132194,0.227287,0.362393,0.097913,-0.078213,-0.022872,-0.091886,-0.035192,-0.079553,-0.072445,-0.008434,-0.066549,-0.059815,-0.070414,-0.06532,-0.018279,-0.078585,0.156829,0.02673
-0.118423,0.043636,0.078328,0.003537,-0.159416,-0.085317,-0.208614,-0.132252,-0.192488,-0.069254,-0.083713,-0.123363,-0.145301,-0.096439,-0.190534,-0.133692,-0.105536,-0.149607,0.085851,0.080623,-0.091206,-0.006486,0.013483,0.047421,0.021275,0.020033,-0.042122,-0.037879,0.04906,-0.019043,0.013005,-0.008973,-0.177645,-0.231022,-0.166438,0.0135,0.063105,0.085325,0.06441,0.003691,-0.021123,0.008021,0.073473,0.064475,0.041872,0.034115,0.052089,-0.012082,0.106531,0.07449,0.020632,-0.027783,0.018638,-0.004817,-0.096826,-0.044553,-0.030048,-0.041632,-0.058062,0.163534,0.129116,0.065482,-0.032251,0.047203,-0.081452,-0.124182,-0.039657,0.054191,0.021597,-0.047902,-0.026358,0.059344,-0.086094,-0.037374,-0.001589,0.200168,0.194266,0.188465,0.270368,-0.023383,-0.043451,0.09268,-0.042383,-0.039903,-0.027192,-0.026459,-0.010121,-0.053745,-0.052144,0.054728,0.048968,-0.046753,-0.049268,-0.042005,-0.046583,-0.042941,-0.039753,-0.044342,0.407411,0.020608,-0.043001,-0.017699,0.034177
-0.018454,0.060603,0.07227,0.07788,-0.086323,-0.078543,-0.198041,-0.014758,-0.112972,-0.146407,-0.025857,-0.096086,-0.061599,-0.040123,-0.039163,-0.069181,-0.105587,-0.036067,0.105451,-0.029522,0.163491,0.107148,-0.010426,0.05141,0.021306,-0.036245,-0.017434,-0.025964,0.033987,0.003079,-0.060367,-0.072453,-0.243773,-0.28253,-0.169991,0.036289,0.122743,0.159669,0.092229,-0.002834,0.086605,0.072243,0.168247,0.045495,0.100401,0.103857,0.12027,-0.009531,0.066092,0.041749,0.010577,-0.055626,-0.068902,0.044493,-0.072828,-0.200349,-0.092485,-0.075202,-0.044358,0.094184,0.101472,-0.142354,-0.091283,-0.050309,0.001572,-0.070355,-0.010043,0.018721,-0.050972,-0.013908,-0.077215,-0.149805,0.003466,-0.067649,-0.070164,0.135817,0.226124,0.271301,0.358907,0.021758,-0.069872,-0.007168,-0.046397,0.000447,-0.035673,-0.038769,-0.062004,-0.005048,-0.04932,0.025264,0.087959,0.013719,4.2e-05,0.032085,-0.068402,-0.035025,0.015635,-0.046591,-0.01354,-0.054662,0.007566,0.015086,0.12838
0.038857,0.011128,0.035008,0.042595,-0.004532,0.091216,0.016659,0.07043,0.146042,0.010612,0.162814,0.060393,0.106943,0.119016,0.077918,0.164271,0.01033,0.124489,-0.076892,0.066329,0.119189,0.055481,0.04,0.00897,0.028849,0.008179,-0.000249,0.084458,0.101689,0.070574,0.027386,0.087378,-0.050613,0.116354,0.078575,-0.091483,-0.154984,-0.076271,0.012332,0.040056,0.105618,-0.151593,-0.106048,0.040496,-0.172329,0.043618,-0.178098,0.185122,0.014122,-0.117356,-0.116698,-0.057015,-0.036559,0.24899,0.004588,0.114787,-0.052512,-0.142033,-0.010452,-0.042307,-0.080997,-0.014102,0.013904,-0.098271,0.02856,0.04432,-0.017117,0.002987,-0.005755,-0.028237,-0.037783,-0.009648,0.180762,0.11465,0.066497,-0.043343,-0.069062,-0.06213,-0.021553,0.074135,0.071527,0.175527,-0.132582,0.099312,-0.141597,-0.146089,0.192144,0.051834,0.056092,0.036315,0.030786,-0.14233,0.105541,-0.154807,0.091222,0.141273,0.054588,-0.132004,-0.131827,0.129159,0.160187,-0.137485,-0.186082
0.010134,0.144707,0.203375,0.169546,0.119897,-0.113294,-0.017152,0.001436,0.230047,0.053081,0.049299,-0.090945,-0.029897,-0.087932,0.164638,-0.031221,-0.057234,0.075908,0.039232,-0.027231,-0.052361,0.078197,-0.021768,0.198839,-0.031233,-0.16329,-0.166989,-0.204327,-0.100296,-0.259192,-0.154097,-0.195299,0.046209,0.056472,0.070034,0.033893,-0.022161,-0.019116,0.098642,0.026716,-0.051324,-0.049209,-0.072889,0.004815,-0.047453,-0.055126,-0.481148,0.0209,-0.051303,0.008157,0.002205,0.020319,0.005525,-0.020526,0.062802,-0.004779,-0.008008,0.005941,0.130629,-0.00809,0.012742,0.11127,-0.017502,0.081024,-0.11969,-0.015587,-0.261327,0.064601,0.031781,0.139378,0.13307,0.063141,0.054169,-0.014751,-0.016392,0.050738,0.085634,-0.004302,0.031244,0.00044,-0.016683,-0.03623,-0.002538,-0.020265,-0.002669,0.030517,-0.010266,-0.022688,-0.02269,-0.036294,-0.02692,0.003762,-0.033336,0.008605,-0.002089,-0.016334,-0.011604,-0.02083,-0.005826,-0.033091,-0.021813,0.034084,0.112752
-0.036116,-0.09104,-0.10526,0.022063,0.092307,-0.123632,0.054579,0.152698,0.071706,0.19544,0.01937,0.420541,-0.110238,0.053533,0.066189,0.03099,0.017576,-0.186216,-0.000477,-0.150237,-0.20149,0.016258,-0.020013,-0.054215,-0.05043,-0.143197,0.052514,0.05029,-0.084553,0.015198,0.138843,-0.101359,0.132763,0.104867,0.136215,0.126466,0.11087,0.066156,-0.003335,-0.099884,0.069845,0.030141,0.010844,-0.216219,-0.045885,-0.040773,-0.029028,0.028416,0.011335,0.131394,0.097284,0.11465,0.159209,-0.060646,0.061744,0.069161,0.005851,0.087118,-0.236699,0.007742,-0.09308,-0.013175,-9.3e-05,-0.066201,-0.006158,-0.066248,-0.01788,0.115165,-0.081533,-0.061127,-0.165869,-0.126246,0.072122,-0.014493,-0.036966,-0.115258,-0.041663,-0.134864,-0.093988,-0.063159,-0.023247,0.080268,0.096532,-0.038872,-0.025921,-0.031988,-0.126108,-0.035267,0.037087,0.119513,0.04349,0.011791,0.034127,0.066919,-0.067932,-0.068095,-0.025961,0.030558,-0.053894,-0.081323,0.021554,-0.086875,0.072814
-0.054334,-0.136787,-0.13704,-0.24197,-0.0167,-0.152074,0.028426,-0.169906,-0.163897,-0.141447,-0.165776,-0.261163,-0.046495,-0.137453,-0.03049,-0.102307,-0.009244,-0.115375,0.090739,-0.075811,-0.00262,-0.099536,-0.037452,-0.057245,-0.024401,-0.025115,0.152661,0.085413,-0.069588,0.10163,0.112153,0.01186,-0.000765,-0.051403,0.059329,0.070294,0.106926,0.043061,0.005798,0.057879,-0.005254,0.100832,0.088908,-0.196879,-0.009436,-0.046295,0.000634,-0.093429,-0.023613,-0.120436,-0.019493,-0.012746,-0.035923,0.033639,0.043324,0.083514,0.02808,-0.027692,0.127021,0.020343,0.020901,0.091784,0.25818,0.050718,0.149427,-0.06544,0.125612,0.025979,0.090098,-0.005996,-0.050244,-0.05732,-0.088059,0.111166,0.166928,0.00411,0.21506,0.094337,0.081291,0.141699,-0.072107,-0.070142,-0.071024,-0.035264,0.139382,0.042024,0.169373,-0.012453,-0.077295,-0.092019,0.065761,-0.072601,-0.07709,0.186427,-0.030683,-0.066099,0.029061,0.027938,-0.065771,-0.077932,-0.07781,0.09489,0.04614
-0.014068,-0.030989,0.008782,0.021822,0.02963,0.00428,0.127893,0.037195,-0.038252,-0.193276,-0.066383,-0.123272,0.036273,-0.101966,0.037635,-0.154654,0.150306,-0.091246,0.05745,-0.024507,-0.052627,-0.207098,-0.122948,-0.202249,-0.044205,0.08126,-0.037059,-0.172388,0.024861,0.146063,0.072709,0.090508,-0.043529,-0.087811,-0.070441,0.007612,0.095451,0.051905,0.064683,0.015938,-0.018266,0.017406,0.046928,-0.29312,-0.047991,-0.045787,-0.002213,-0.234111,0.131082,0.030535,0.054746,-0.014425,-0.074345,0.092673,0.010121,-0.119869,0.063918,0.006838,0.064688,0.017627,0.094267,-0.001998,-0.014388,0.023063,0.21674,0.052234,0.003675,0.053993,-0.076144,-0.07512,0.019321,-0.044064,0.081947,0.065529,0.093544,0.085181,0.153433,0.09347,-0.009619,0.115828,0.13663,-0.048934,-0.048338,0.02181,-0.049925,-0.049791,-0.052344,-0.060024,-0.041646,-0.04762,-0.043637,-0.057169,0.053419,-0.055783,0.288992,-0.052409,0.241982,0.246459,-0.050827,-0.064547,-0.053254,-0.035364,-0.140306
0.127824,0.033961,0.041026,0.067276,0.078167,0.058482,0.089096,0.088111,0.21066,0.114964,0.199968,0.080565,0.128824,0.147975,0.161761,0.166613,0.063879,0.036289,-0.05802,-0.031282,0.073347,0.244826,0.147247,0.120425,0.117514,0.051365,0.012377,0.001848,0.000407,-0.029365,-0.04602,0.024223,0.092739,0.085526,0.1055,0.111388,0.115564,0.094606,0.025804,-0.014876,-0.010153,0.040999,0.033969,-0.031135,-0.025321,-0.100768,-0.049174,0.067996,-0.056776,-0.02886,-0.067788,-0.044031,-0.03189,-0.005025,-0.018127,0.037293,-0.0981,-0.108575,-0.011561,-0.188729,-0.175071,-0.098239,-0.053768,-0.036478,0.123987,-0.039544,-0.107899,-0.067535,0.006508,-0.055774,-0.069088,-0.003281,0.105506,0.044742,-0.016252,-0.050512,-0.084982,-0.19552,-0.145321,-0.117842,-0.097489,0.063256,-0.031425,0.09352,-0.191214,-0.194265,0.088558,0.068358,0.121747,0.137083,0.128726,0.077549,-0.143743,0.107994,-0.051383,0.099437,-0.095878,-0.07905,-0.176825,0.099365,0.13455,-0.012224,-0.017554
-0.113943,-0.06191,0.011379,0.031172,-0.013242,0.020866,-0.028611,0.000565,-0.018088,-0.153597,-0.009203,-0.078644,-0.087556,-0.057373,-0.068282,-0.044784,-0.116325,-0.121295,-0.124729,-0.192854,-0.134327,-0.052533,-0.01351,0.003353,0.041994,-0.016616,-0.05049,-0.031545,0.076581,0.029577,-0.024025,-0.063862,0.034318,-0.052865,-0.01182,0.052179,0.061573,0.099878,0.16434,0.144405,0.209894,0.198887,0.215896,0.123104,0.229411,0.258071,0.242554,-0.039698,-0.062974,-0.04227,-0.04378,-0.030702,-0.008241,-0.05826,-0.028518,0.004085,-0.103167,-0.078676,-0.086201,-0.03369,0.02586,-0.026714,-0.034464,-0.019131,0.035986,0.08514,0.103309,0.01828,-0.106569,0.031157,-0.048178,-0.042044,-0.070831,-0.080789,-0.12367,0.046196,0.054899,0.02942,0.040289,-0.078119,0.109314,-0.002403,0.055278,0.268854,-0.091711,0.09427,-0.091209,-0.091894,-0.075705,0.039285,0.035662,0.236858,-0.018685,-0.027956,-0.03005,-0.054361,-0.032678,-0.090564,-0.088024,-0.098941,0.273949,-0.080353,-0.057487
-0.146834,-0.218085,-0.098271,-0.060498,0.050668,-0.047059,0.010651,0.280216,-0.109736,0.016849,-0.098992,0.006902,-0.059164,-0.088909,0.011041,0.104136,0.04959,0.226177,-0.201564,-0.137589,-0.026447,-0.062581,0.074078,0.117362,0.097433,-0.018921,0.006868,-0.014907,-0.01031,-0.056104,-0.02086,-0.105199,0.096414,0.08549,0.114861,0.043907,0.061356,0.021437,0.038538,0.025705,-0.073638,0.031159,0.057982,-0.013158,-0.000382,-0.045505,0.01493,-0.011661,0.246053,0.155143,0.07428,0.023719,-0.032622,0.09966,-0.0939,-0.095884,0.195623,0.057962,-0.026335,-0.114618,-0.127658,-0.069285,0.01419,-0.031247,0.027294,-0.044519,-0.061866,-0.083869,0.01783,0.002136,-0.020223,-0.043649,0.034383,0.027963,0.030044,0.024603,0.056968,-0.096489,-0.127913,-0.049809,-0.111037,0.123944,-0.110853,-0.023966,0.17741,0.155787,-0.108962,0.027702,0.069313,0.175757,0.16836,-0.116734,-0.116784,-0.12375,-0.064814,0.102093,-0.095816,-0.070431,0.165119,-0.117855,-0.123387,0.167118,0.007955
-0.118614,-0.007003,0.039875,0.05844,-0.00064,0.00614,0.048936,0.175837,0.307668,0.283402,0.244898,0.215013,0.135205,0.073722,-0.007504,-0.023864,-0.012366,0.080485,-0.057109,0.151015,0.114253,0.066463,0.003605,0.046293,0.026597,-0.003975,-0.008954,0.04485,0.053403,0.029616,0.026221,-0.002065,-0.141689,-0.168775,-0.260876,-0.129986,0.060776,0.151121,0.050024,-0.071814,-0.105325,-0.014983,0.071794,0.026219,-0.028633,-0.130151,-0.123517,0.072571,0.094192,0.047131,0.012398,0.040577,0.05753,0.093341,-0.039388,0.021617,0.048303,-0.020305,0.017997,-0.094434,-0.120071,-0.042342,-0.07776,-0.015693,-0.022095,-0.074249,-0.110635,-0.086095,0.04277,-0.074706,-0.02922,-0.003525,0.090083,0.084014,0.002614,-0.055936,-0.064242,-0.130486,-0.048551,-0.032543,-0.048603,-0.0628,0.228373,-0.073566,-0.039646,0.077223,0.05995,-0.052518,0.336695,-0.065796,-0.064279,-0.047821,0.078822,-0.04487,-0.01942,-0.000459,-0.047341,0.004024,-0.041774,-0.056443,-0.052516,-0.024018,-0.007973
0.057716,0.235885,0.150564,0.054336,-0.002102,-0.100539,-0.107745,-0.089938,-0.068603,-0.060898,-0.072199,-0.143783,-0.154985,-0.084542,0.002177,-0.081983,-0.129555,-0.079229,-0.114925,-0.166652,-0.121069,0.034615,-0.076602,0.019273,-0.057285,0.002158,-0.026794,-0.012335,-0.117121,0.015149,0.041111,0.108972,0.01791,-0.058677,0.072499,0.163724,0.101046,0.088401,0.072114,-0.023965,0.122788,0.145368,0.141433,0.022221,-0.173588,0.110756,0.143975,-0.059318,-0.139424,0.017553,-0.070053,0.000282,-0.052109,-0.060517,0.069872,0.013518,-0.117988,-0.098271,-0.007992,0.049048,0.050244,0.069933,0.111581,0.037285,-0.025744,-0.062117,-0.103532,-0.080031,0.078586,0.054457,0.048941,0.051334,-0.051781,-0.038322,0.142792,0.144109,0.105597,0.023132,0.039889,-0.044921,0.301806,-0.077284,0.126154,-0.087957,-0.053913,0.073011,-0.05643,-0.064466,-0.037876,-0.048073,-0.079187,0.032493,0.168571,-0.060198,-0.060324,-0.056414,0.325983,0.109474,-0.023731,0.018471,-0.066779,-0.038485,-0.146565
0.082141,0.033799,0.003561,-0.02998,-0.15103,-0.089295,-0.198522,-0.204989,-0.085061,-0.029617,0.011469,-0.066752,-0.138133,-0.175578,-0.124962,-0.034585,-0.20903,-0.11432,-0.080506,0.013486,0.041232,-0.039783,-0.021894,-0.034154,0.017635,0.029388,0.082772,0.093595,0.078862,0.069797,0.121804,0.157802,0.047535,0.038662,0.067503,-0.019702,-0.018633,-0.0461,0.036835,-0.01614,0.000798,-0.009216,0.00797,0.016321,0.099207,0.096487,0.084232,0.005901,-0.089152,-0.022737,0.168871,0.223283,0.1873,-0.221504,0.348129,0.249969,-0.089501,0.036806,-0.064211,-0.040079,-0.034338,0.017366,-0.035077,-0.213643,-0.028695,-0.112021,0.103075,0.095438,-0.025917,0.101228,-0.129689,-0.134888,-0.237864,-0.06913,0.052963,-0.055591,-0.164011,0.046002,-0.037776,0.007975,-0.025759,-0.044582,-0.037427,-0.025873,0.028062,0.017276,0.001246,-0.020087,0.006718,-0.027483,-0.035709,-0.011767,-0.034921,-0.004313,-0.01416,-0.013307,-0.017008,-0.017412,-0.021909,-0.031159,-0.005957,0.04049,0.124269
-0.123716,0.065592,-0.131905,0.049544,-0.156245,-0.205033,-0.225362,-0.06788,-0.1155,-0.006591,0.036948,-0.045779,-0.088528,-0.012812,-0.278847,0.001414,-0.296135,0.019307,0.125022,0.172111,0.017942,-0.048329,-0.050317,-0.220584,-0.096678,-0.12623,-0.003854,-0.054731,-0.080416,0.060957,0.10862,0.096529,0.03193,0.052073,0.041511,0.01191,0.011911,0.022622,0.021736,0.104946,0.044319,0.041961,0.096191,0.414138,0.058722,0.064309,0.11954,0.084635,0.011628,0.049945,0.042371,-0.044218,0.053937,0.057037,0.073546,0.007416,0.028897,0.028413,-0.100809,-0.045095,-0.038373,-0.087822,-0.077458,0.083629,0.063079,0.064326,-0.006387,-0.073425,-0.175982,0.038123,-0.125169,-0.118047,-0.042058,-0.08759,-0.081052,-0.021965,-0.059913,0.121292,0.005663,0.137294,0.054799,0.086506,-0.016207,-0.045104,0.014678,0.023204,-0.091408,-0.044144,-0.073447,-0.060236,-0.059285,-0.055169,0.032606,-0.062881,-0.004085,-0.039422,-0.016976,0.038953,-0.028168,-0.07086,0.099025,-0.058307,0.089218
